3990089	6	7	1969	14	F
7215191	30	2	1999	12	M
5279665	19	10	1980	14	F
7115415	4	12	1965	14	F
9265615	11	8	1989	19	M
9421324	30	7	1994	12	M
2500780	11	5	2005	14	F
3852303	19	3	1994	12	M
1010342	28	9	2008	13	F
1906268	20	10	1988	19	F
4361141	16	9	1982	15	F
8763570	10	1	2006	12	M
5777134	23	2	1962	18	F
1776263	2	8	2002	17	M
9561727	11	4	1960	20	M
8985429	4	11	1978	15	M
2774555	12	2	2005	17	F
6290523	25	4	1992	15	F
8907174	15	12	1997	14	F
1337119	23	1	1996	19	F
2992344	19	5	1967	18	M
2156137	27	4	1980	12	F
4500869	12	9	2010	20	M
7181170	4	2	2002	20	F
5624991	8	12	1985	16	F
9655242	2	7	1974	12	F
5238690	9	7	1987	14	M
8606169	12	2	1965	19	M
3586769	5	2	1973	19	M
9763048	23	1	1974	19	M
8413729	14	9	1974	19	F
6285745	12	1	1982	12	M
1750348	5	6	1986	19	M
1899046	13	10	2010	18	F
9362832	27	9	1993	18	F
4179894	10	11	1984	12	M
5573141	16	8	1969	12	M
4673837	6	3	1972	20	F
5707524	9	12	2000	13	F
2685858	25	10	1982	13	F
9738640	26	2	1981	19	F
6016821	26	11	1991	14	M
2137401	9	5	1990	13	F
7781361	26	8	2007	12	M
8616476	17	8	1967	15	F
7561489	28	7	1968	12	M
5333458	6	12	1997	12	F
7707706	2	1	1967	18	F
5515827	4	3	1967	18	F
7594047	5	7	1961	17	M
3552024	17	8	1982	20	M
7774991	30	3	2002	15	M
7768029	22	10	1993	12	F
9136821	26	12	1978	17	F
1404898	4	5	1990	12	F
5910450	16	2	1997	16	F
4485999	6	10	1978	18	M
4409382	27	4	1983	16	M
4042402	20	8	1967	13	M
1779428	24	2	1966	14	F
5914412	14	12	1981	17	F
5193992	27	4	2002	16	F
5336703	5	9	1964	19	F
3397462	18	10	2002	20	M
4492255	7	4	1966	14	M
7387033	5	9	1978	17	M
1090524	18	8	1989	15	M
44634221 15 12 2003 20 m
44641566 30 12 2003 20 m
4423 23 4 2002 20 m
3434 23 12 2003 12 F
44641566 30 12 1200 18 M
